DBG_2025.05.07_PM_F0_kin.TXTFluorCam7 Kinetics Export File
-----------------------------------
[us]	[?C]	B3	B2	B1	A3	A2	A1	C3	C2	C1	D3	D2	D1	C4	C5	C6	D4	D5	D6	B4	B5	B6	A4	A5	A6	E1	G4	H2	H3	G5	F5	E5	E6	F6	G6	F1	G1	G2	F2	E2	E3	F3	G3	H1	E4	F4	H4	H5	H6
3300180000	62.02	338.632	291.322	252.547	297.727	246.991	200.803	245.299	228.578	129.791	320.095	211.269	240.946	178.304	203.973	279.000	281.079	197.474	182.491	242.430	172.750	109.101	294.374	191.721	155.446	96.000	182.000	157.823	323.798	223.253	248.120	222.527	183.257	195.491	150.726	87.462	50.586	74.299	293.922	172.153	177.639	80.946	47.530	260.661	276.983	322.692	187.374	184.639	150.577
3330020000	62.35	326.316	268.887	247.120	291.282	248.043	191.590	239.906	215.707	132.357	340.629	211.279	241.357	180.821	200.107	302.430	299.386	194.211	193.571	250.246	174.971	109.982	292.757	178.883	200.161	89.011	190.132	157.406	317.288	297.147	260.453	214.723	181.945	204.277	160.442	91.269	50.276	72.821	292.147	171.955	182.509	81.516	47.643	271.464	280.339	312.650	231.598	216.528	168.392
3330060000	62.35	325.427	271.861	249.479	289.736	240.784	192.615	236.538	225.319	134.426	338.086	213.904	234.911	179.188	205.018	293.096	292.693	196.535	192.188	249.667	184.663	106.523	289.948	181.919	199.438	88.660	190.915	161.219	313.885	292.063	254.410	218.330	180.881	207.375	152.044	93.904	48.138	69.504	282.833	178.856	188.991	82.065	47.078	261.000	278.565	311.957	223.991	210.611	168.258
3330100000	62.35	331.436	271.113	245.932	293.282	246.767	186.385	232.641	222.871	126.609	341.905	210.923	237.768	179.848	197.205	297.035	298.316	196.474	187.696	250.044	180.615	107.982	294.026	184.586	200.839	91.862	195.368	163.708	312.250	296.463	254.949	215.670	179.083	198.688	155.549	92.885	48.112	71.650	284.775	166.018	185.287	86.000	47.861	259.625	279.122	304.761	224.794	217.815	169.361
3330140000	62.35	330.239	265.148	244.709	285.909	245.948	195.265	232.051	217.483	129.061	336.112	209.673	241.438	175.071	204.991	293.035	294.912	195.825	186.080	247.632	170.077	109.321	296.548	180.414	199.223	89.511	191.887	170.469	314.577	296.726	260.120	209.464	177.294	204.821	156.106	96.702	50.422	69.214	283.294	169.405	186.611	77.333	49.183	264.741	274.635	303.872	233.224	206.593	166.557
3330180000	62.36	322.632	268.757	246.615	288.918	247.534	191.632	239.453	221.147	131.339	341.595	214.962	241.991	175.027	197.839	291.658	295.132	194.009	189.920	249.254	170.798	110.156	287.635	181.090	197.357	89.809	194.726	164.740	306.231	292.400	254.547	214.598	180.101	198.429	153.690	91.740	48.991	67.188	280.676	169.414	182.435	81.473	48.304	265.670	279.765	301.188	222.140	206.731	172.825
3360020000	62.70	322.231	256.278	238.812	286.945	233.655	187.376	241.974	209.431	125.243	344.397	207.721	237.286	173.384	201.188	288.772	295.746	202.982	193.911	257.412	205.192	109.092	271.417	183.279	205.321	94.638	199.877	156.031	308.529	303.495	269.538	200.455	178.771	201.375	162.257	97.413	45.681	68.940	273.520	163.586	149.074	80.161	50.513	276.027	271.400	312.265	275.047	245.315	190.577
3360060000	62.70	322.000	262.287	240.436	286.291	236.517	186.504	232.803	210.862	130.191	341.983	209.183	235.161	169.688	202.429	296.912	303.667	198.702	202.393	261.149	194.106	110.303	266.713	176.883	205.768	92.521	198.368	158.521	299.038	286.484	269.615	206.804	181.349	199.438	156.089	96.837	51.836	66.752	279.500	160.973	160.083	75.462	47.148	277.089	275.809	315.265	271.047	248.731	191.000
3360100000	62.70	326.991	263.896	239.573	283.200	228.716	187.427	234.427	208.991	131.165	343.552	217.260	234.205	168.071	200.223	300.816	303.386	206.904	201.625	243.833	195.000	106.853	260.330	178.784	201.571	92.266	196.264	156.135	298.510	297.968	267.325	203.696	178.404	203.705	160.248	96.981	45.940	65.325	274.069	162.829	155.287	71.032	44.087	283.812	269.783	311.436	261.168	250.667	193.093
3360140000	62.70	323.137	256.722	234.769	280.809	234.948	186.231	235.821	206.267	124.252	341.578	204.125	239.652	172.679	194.500	295.737	298.526	201.649	204.571	257.158	197.990	110.275	269.939	178.541	205.777	90.989	199.236	159.771	300.760	289.979	268.632	198.696	173.459	202.259	158.779	97.827	48.379	64.060	280.696	167.378	161.426	81.075	52.583	272.670	273.443	310.453	255.383	246.481	192.021
3360180000	62.70	326.273	262.217	244.026	284.382	236.690	185.521	231.855	210.293	127.226	336.466	208.731	236.777	173.179	198.777	292.254	306.877	197.447	196.580	250.930	196.769	113.798	270.461	181.550	207.482	89.766	204.811	161.635	309.558	296.947	267.521	202.277	174.743	196.866	160.876	96.558	39.371	70.786	266.931	163.694	154.130	77.129	46.748	274.027	270.096	317.077	264.402	246.750	197.351
3390020000	63.03	319.282	259.243	235.692	277.473	227.966	187.103	232.444	203.302	127.661	349.405	217.663	244.848	172.143	200.188	294.140	312.789	212.474	212.143	262.851	231.635	106.541	264.035	179.739	197.152	84.032	199.887	160.000	299.500	301.105	280.487	199.589	168.404	197.455	161.389	91.760	46.603	63.248	269.196	160.946	164.167	78.817	42.957	284.214	270.339	325.855	310.009	294.176	217.784
3390060000	63.04	310.188	254.209	230.667	274.264	235.802	179.410	234.273	207.552	122.904	348.922	209.423	244.241	171.384	200.321	297.763	304.035	213.289	214.795	262.588	232.606	111.119	263.217	175.459	200.982	83.872	197.292	157.719	292.038	296.611	279.487	195.679	170.615	198.955	158.389	98.452	44.664	65.368	273.137	156.748	162.556	70.527	48.365	280.375	265.374	327.419	307.757	286.296	219.670
3390100000	63.04	309.479	253.965	233.658	280.609	225.491	180.786	234.350	209.509	124.122	352.698	210.519	243.634	171.277	203.009	297.789	301.509	207.158	212.455	251.333	230.856	112.431	268.061	177.153	206.938	88.191	202.245	164.448	295.712	299.095	273.427	192.089	168.147	202.545	163.071	100.231	45.026	60.957	268.490	161.667	162.759	80.151	41.443	287.696	265.470	323.949	305.804	289.102	212.639
3390140000	63.04	316.291	255.183	229.256	274.109	231.052	178.923	233.239	210.259	123.461	353.026	209.327	246.688	175.330	197.125	289.763	304.123	199.851	211.768	263.474	225.173	109.844	258.670	175.685	200.973	84.372	197.821	156.010	297.779	288.337	275.479	186.384	169.459	197.304	159.681	96.990	42.086	63.667	272.961	155.054	160.296	74.978	48.843	279.982	259.870	331.350	306.841	289.481	224.619
3390180000	63.04	312.906	249.426	228.786	272.273	229.526	179.291	235.479	205.991	126.817	355.707	208.817	248.750	164.527	195.259	292.693	309.193	211.482	207.786	255.246	228.894	110.101	268.487	180.369	201.634	89.064	195.623	158.646	302.087	301.326	276.521	197.929	174.468	198.438	160.540	94.442	44.940	60.231	273.294	158.973	155.917	71.935	47.452	279.946	266.087	331.419	305.514	291.185	212.309
3420020000	63.36	339.744	254.504	228.273	271.000	224.034	184.145	228.077	204.302	119.730	354.190	215.317	248.196	177.455	192.509	287.895	309.184	219.088	226.482	256.482	236.721	111.284	263.939	173.838	203.080	85.830	195.764	152.958	283.702	306.674	271.436	191.438	165.661	184.545	148.150	101.096	42.112	64.393	270.931	153.027	159.648	77.667	47.965	297.000	246.713	319.060	349.308	325.759	260.010
3420060000	63.37	344.325	249.104	227.769	278.109	219.259	176.128	228.214	201.491	118.948	351.871	210.635	253.420	171.830	202.402	288.368	307.825	217.281	214.946	259.088	232.202	108.404	261.278	178.964	204.670	87.862	194.953	157.031	283.760	301.032	273.111	197.304	170.101	189.339	148.097	101.837	45.517	59.359	267.333	152.532	153.389	77.419	48.800	278.643	249.478	318.778	349.215	327.204	250.753
3420100000	63.37	328.308	241.835	227.991	268.209	223.672	180.094	219.709	198.612	116.148	346.267	215.683	254.598	169.661	196.304	294.237	309.149	213.640	219.696	258.877	237.538	105.817	268.487	168.784	204.455	88.128	197.443	153.010	279.712	301.916	268.590	185.491	171.037	197.196	154.239	95.462	42.974	56.316	269.804	151.342	158.139	74.903	44.661	280.652	239.565	321.068	349.215	319.694	264.814
3420140000	63.37	336.795	248.417	229.368	267.309	223.448	179.060	229.581	206.569	119.157	357.086	205.567	252.777	167.884	195.562	297.228	302.596	214.798	214.634	262.588	240.442	102.550	271.565	176.270	200.339	91.862	193.698	151.646	284.663	306.400	270.000	185.929	163.890	186.964	149.522	98.635	45.853	58.179	257.010	154.207	158.954	82.000	52.965	286.196	241.339	318.410	354.318	320.713	253.598
3420180000	63.37	334.197	247.391	225.573	269.255	216.250	178.650	226.462	198.267	115.043	354.293	210.654	254.366	172.393	197.455	291.833	305.781	217.965	222.821	260.246	243.212	110.596	262.270	171.964	200.491	89.883	192.358	162.552	282.452	301.726	272.829	189.179	164.688	185.107	148.761	94.038	40.138	61.556	265.824	155.027	162.574	77.333	45.443	285.955	241.539	316.590	349.224	321.509	258.959
3450020000	63.70	331.983	254.339	220.658	267.691	214.534	176.897	227.239	204.940	115.183	356.293	208.981	254.714	177.241	198.277	288.772	321.526	234.430	221.348	262.175	227.019	109.220	263.009	173.685	199.027	87.979	195.047	152.458	330.452	294.411	228.188	188.125	178.440	179.080	153.867	97.721	40.750	55.496	257.088	149.730	162.130	78.591	48.313	283.518	240.557	314.957	388.953	331.852	305.608
3450060000	63.70	334.094	242.165	219.521	266.827	214.138	179.128	226.727	201.095	115.974	344.828	205.115	255.589	169.955	202.652	283.395	317.070	219.000	221.545	264.518	234.337	106.193	266.148	177.342	196.027	89.851	190.547	157.865	320.029	296.358	227.581	191.170	177.073	177.589	143.805	98.625	40.319	61.419	263.637	149.559	160.435	69.570	47.826	284.839	232.948	308.359	384.897	335.389	310.918
3450100000	63.70	330.436	250.348	215.487	256.782	211.595	177.393	227.598	201.767	111.913	349.353	215.856	252.179	173.607	194.839	283.553	320.728	226.474	211.741	258.579	228.827	106.495	266.096	176.955	199.027	84.223	191.057	154.750	320.596	300.432	228.214	198.982	175.138	174.812	146.752	96.327	42.060	56.855	263.451	148.414	158.111	70.548	49.417	282.089	236.965	312.872	384.935	327.685	302.845
3450140000	63.70	326.470	243.078	221.282	264.655	213.578	179.273	219.256	206.483	113.235	350.181	215.356	252.804	170.375	199.786	289.561	316.360	224.851	215.375	262.140	232.529	113.642	260.209	175.550	203.045	90.202	190.566	157.448	328.038	306.863	225.256	196.652	185.138	179.473	148.735	90.760	40.276	61.325	255.402	149.991	166.056	76.484	49.548	278.607	233.887	310.214	385.757	327.583	301.825
3450180000	63.70	328.111	250.478	217.068	260.700	210.759	178.521	225.786	202.948	118.104	358.043	212.279	253.696	172.455	198.054	287.149	316.140	227.649	211.804	262.561	228.087	110.780	262.270	172.793	196.491	84.904	201.538	160.490	320.240	301.726	227.598	193.205	176.064	175.214	152.708	93.240	43.371	57.940	261.500	152.739	161.806	76.075	46.496	286.902	235.070	316.427	383.495	326.333	308.588
3480020000	64.05	329.333	254.087	209.077	256.264	205.517	177.846	224.521	204.371	107.565	359.121	219.683	252.839	168.125	201.339	292.649	340.614	219.956	217.321	271.754	229.769	98.495	259.974	170.739	196.607	93.500	185.208	155.198	322.654	303.253	229.949	187.018	181.248	172.875	151.124	92.654	44.836	56.444	256.314	144.622	169.435	83.989	53.522	281.804	233.948	308.291	407.449	347.954	346.526
3480060000	64.05	322.359	252.817	213.359	251.591	209.716	174.231	221.017	203.672	107.409	343.914	207.683	265.759	170.607	203.268	286.360	339.763	219.202	214.946	273.947	227.510	99.248	260.243	179.081	198.821	92.883	189.472	151.948	315.760	306.074	229.838	197.652	174.550	168.116	143.363	95.538	43.612	52.692	256.539	150.144	160.861	75.462	45.426	280.839	237.104	309.547	403.075	339.907	332.979
3480100000	64.05	323.897	251.096	212.393	254.173	207.353	169.197	222.376	193.000	110.452	355.241	208.279	255.357	168.554	198.902	286.035	339.930	223.395	213.991	261.579	232.673	97.826	256.652	170.721	196.473	91.564	187.604	158.344	313.231	300.537	229.897	200.821	173.486	167.536	144.239	94.913	43.940	54.675	249.039	144.856	155.981	72.882	49.348	284.241	229.339	306.325	408.224	339.583	337.794
3480140000	64.05	329.735	252.774	214.812	251.182	205.336	165.479	221.188	202.793	104.478	351.517	205.240	254.670	165.795	196.277	280.921	340.640	218.816	220.304	278.140	227.625	94.578	256.017	164.171	200.277	89.745	189.528	151.052	317.817	296.021	234.282	190.295	177.716	169.821	154.513	95.221	42.578	55.624	247.637	145.144	167.148	73.559	47.426	277.786	232.783	309.299	405.636	338.528	339.887
3480180000	64.05	326.034	254.409	212.222	254.564	208.862	167.786	225.632	207.284	109.765	350.147	212.327	259.545	164.286	199.580	287.158	346.518	218.579	214.777	270.816	231.404	96.881	263.061	172.703	201.116	86.702	194.877	154.583	312.067	297.947	229.786	195.036	181.679	163.554	144.124	96.702	41.578	56.496	251.147	143.243	155.861	77.290	48.930	286.357	238.713	307.692	408.953	340.213	332.165
3510020000	64.36	327.812	256.565	208.889	258.455	204.233	169.735	222.368	206.121	105.052	354.353	211.337	259.679	175.964	196.411	286.219	342.026	224.667	220.964	271.518	227.144	95.018	262.530	172.000	192.518	86.404	168.198	152.219	311.365	296.379	222.120	203.571	178.486	149.214	149.540	93.952	42.448	53.231	240.088	140.315	162.907	78.022	54.330	281.500	240.504	308.803	440.888	335.620	370.010
3510060000	64.36	323.282	256.252	206.855	247.191	192.931	164.248	219.111	197.345	106.809	358.198	200.548	257.688	175.625	201.161	279.193	342.000	225.246	222.634	277.982	232.173	93.716	265.757	171.712	191.812	91.777	156.981	150.396	310.192	296.811	222.350	197.554	169.679	152.455	142.248	93.394	43.121	52.538	235.549	140.595	163.204	78.258	51.800	277.027	234.009	308.735	424.607	338.037	358.732
3510100000	64.36	323.085	250.548	205.949	245.409	202.319	161.564	219.932	199.250	103.591	349.405	210.692	257.589	174.009	197.589	287.018	344.807	221.579	218.768	275.263	225.971	94.165	267.009	172.973	192.536	96.128	166.047	151.844	302.904	293.505	219.393	200.875	174.486	150.009	149.425	95.317	40.621	58.487	240.235	141.523	161.667	72.720	47.191	282.562	239.278	301.393	429.234	341.852	361.113
3510140000	64.36	325.598	259.243	205.111	251.064	198.543	169.496	219.308	203.897	107.417	347.026	209.433	265.491	173.920	195.902	281.947	336.728	228.746	214.179	270.833	224.221	95.459	266.835	169.856	191.750	88.191	163.500	150.385	308.346	301.242	214.256	200.107	174.064	149.580	141.195	96.327	42.716	53.162	248.010	144.162	163.065	77.043	49.287	284.214	238.435	303.085	424.636	338.269	357.371
3510180000	64.36	317.444	246.191	204.795	253.382	191.440	173.564	220.342	196.017	104.783	347.629	210.087	257.848	174.125	197.500	279.798	340.272	221.088	212.339	273.404	226.163	92.202	258.017	167.153	193.473	86.723	169.774	146.385	311.663	293.726	227.556	199.920	174.165	152.759	144.602	93.471	45.112	59.376	246.490	144.081	159.213	72.656	48.009	282.196	238.122	310.068	428.757	339.491	360.134
3540020000	64.65	250.487	248.896	190.299	231.682	203.517	163.769	215.615	206.655	103.826	329.086	219.442	254.902	186.286	195.839	316.316	376.763	211.939	281.196	240.816	203.596	94.303	261.939	208.315	194.214	95.564	167.481	155.667	307.490	296.842	230.889	224.188	174.743	129.527	142.363	94.240	39.759	49.863	236.039	146.306	160.148	83.484	49.704	273.223	230.835	303.487	418.458	327.213	373.103
3540060000	64.65	254.957	250.304	197.556	237.364	208.457	161.829	213.496	207.431	103.783	308.526	223.000	257.062	183.339	191.018	314.509	365.237	203.377	283.527	237.114	201.558	95.055	250.661	210.315	185.018	84.585	157.340	157.688	308.981	288.495	222.043	223.536	173.202	131.848	152.071	96.865	43.922	49.983	227.000	141.297	158.565	71.097	53.078	277.098	226.635	305.205	426.140	332.574	374.742
3540100000	64.65	248.197	247.922	193.282	240.609	201.784	164.043	212.692	215.948	105.730	320.095	217.192	254.473	182.768	196.750	312.281	365.079	202.649	287.188	236.807	195.683	94.055	249.104	201.333	188.545	89.362	157.698	160.177	311.817	290.547	229.308	215.598	171.661	130.223	145.221	96.885	40.707	54.026	240.402	139.495	158.639	72.108	53.957	276.964	227.730	308.470	422.617	330.241	376.742
3540140000	64.65	247.513	252.435	191.564	234.609	205.784	164.906	207.410	207.664	102.983	318.991	222.875	263.955	182.723	196.250	306.263	367.167	206.754	286.777	230.640	198.029	92.018	254.487	203.306	185.357	92.872	159.028	153.000	305.163	292.326	226.957	219.973	175.037	129.795	145.035	93.683	41.888	53.120	235.353	146.090	152.306	76.871	46.330	283.277	235.530	304.068	414.673	335.231	377.330
3540180000	64.65	255.821	250.070	199.436	238.964	200.147	155.470	220.068	206.724	102.330	314.905	221.750	258.696	184.616	198.848	306.316	368.956	208.632	280.750	238.474	195.058	93.303	247.948	207.874	186.152	94.436	157.179	158.000	313.442	296.379	231.829	223.205	170.651	136.812	145.389	94.173	46.448	51.744	235.980	141.450	155.222	72.957	52.078	276.759	232.687	306.615	411.523	330.630	373.845
3570020000	64.96	274.624	246.191	220.658	237.300	211.207	164.521	216.009	215.931	97.322	306.336	200.413	249.027	178.330	205.696	318.807	372.807	215.342	274.589	248.193	211.673	100.119	245.826	207.631	183.884	86.723	155.085	161.750	305.106	290.716	220.607	213.375	175.330	119.527	145.133	93.365	43.164	50.641	231.922	135.811	156.750	74.591	48.209	278.188	224.939	304.162	408.953	329.361	379.227
3570060000	64.96	272.897	248.974	219.000	238.364	217.034	160.145	210.385	219.784	88.104	300.414	197.404	255.554	183.393	210.500	315.140	377.035	211.219	270.080	247.693	201.750	103.835	258.678	208.477	183.786	84.670	151.406	158.521	295.606	294.495	214.667	211.732	170.018	121.223	142.938	95.990	41.828	57.786	225.059	135.009	153.472	75.366	51.643	274.741	222.478	304.145	413.103	325.148	372.722
3570100000	64.96	274.094	248.348	222.402	242.064	212.164	165.573	212.120	215.026	95.391	303.560	195.971	258.580	183.571	206.679	306.904	366.333	211.982	277.455	242.851	198.635	96.018	253.348	213.486	179.705	86.670	156.000	157.427	302.135	297.884	220.222	209.580	168.275	114.893	143.071	97.067	39.328	52.744	228.931	135.180	163.139	77.720	48.835	271.116	220.374	303.615	403.645	327.759	376.237
3570140000	64.96	274.470	248.965	220.462	241.000	208.862	158.940	214.496	212.147	91.852	302.336	201.462	255.562	186.804	207.750	314.982	374.807	206.711	275.107	245.579	197.192	100.963	248.252	208.270	187.795	85.585	155.340	151.521	307.317	297.600	220.496	213.830	166.018	115.768	144.097	94.952	43.414	48.197	232.157	130.712	154.102	70.613	55.930	275.580	219.513	307.231	411.897	324.583	364.330
3570180000	64.96	279.615	251.557	221.538	241.927	213.948	163.607	219.410	217.121	97.730	306.336	197.173	260.625	180.241	208.875	309.105	374.798	206.474	274.446	244.763	200.875	102.248	251.809	205.622	185.107	94.106	156.821	156.771	300.394	293.442	221.632	208.580	171.569	113.812	144.407	95.356	42.784	49.556	231.186	134.559	160.741	78.656	54.748	272.527	224.887	304.846	405.757	324.065	375.124
